2024-07-29 14:38:16,565 [Worker-4: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-07-29 16:38:58,731 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\guice-5.1.0.jar
2024-07-29 16:38:58,731 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\httpclient-4.5.14.jar
2024-07-29 16:38:58,731 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\httpcore-4.4.16.jar
2024-07-29 16:38:58,731 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\jansi-2.4.0.jar
2024-07-29 16:38:58,731 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\jcl-over-slf4j-1.7.36.jar
2024-07-29 16:38:58,731 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-artifact-3.9.6.jar
2024-07-29 16:38:58,731 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-builder-support-3.9.6.jar
2024-07-29 16:38:58,732 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-compat-3.9.6.jar
2024-07-29 16:38:58,732 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-core-3.9.6.jar
2024-07-29 16:38:58,732 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-embedder-3.9.6.jar
2024-07-29 16:38:58,732 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-model-3.9.6.jar
2024-07-29 16:38:58,732 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-model-builder-3.9.6.jar
2024-07-29 16:38:58,732 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-plugin-api-3.9.6.jar
2024-07-29 16:38:58,732 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-repository-metadata-3.9.6.jar
2024-07-29 16:38:58,733 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-api-1.9.18.jar
2024-07-29 16:38:58,733 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-connector-basic-1.9.18.jar
2024-07-29 16:38:58,733 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-impl-1.9.18.jar
2024-07-29 16:38:58,733 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-named-locks-1.9.18.jar
2024-07-29 16:38:58,733 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-provider-3.9.6.jar
2024-07-29 16:38:58,733 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-spi-1.9.18.jar
2024-07-29 16:38:58,734 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-file-1.9.18.jar
2024-07-29 16:38:58,734 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-http-1.9.18.jar
2024-07-29 16:38:58,734 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-transport-wagon-1.9.18.jar
2024-07-29 16:38:58,735 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-resolver-util-1.9.18.jar
2024-07-29 16:38:58,735 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-settings-3.9.6.jar
2024-07-29 16:38:58,736 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-settings-builder-3.9.6.jar
2024-07-29 16:38:58,737 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\maven-shared-utils-3.3.4.jar
2024-07-29 16:38:58,737 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\org.eclipse.sisu.inject-0.9.0.M2.jar
2024-07-29 16:38:58,737 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\org.eclipse.sisu.plexus-0.9.0.M2.jar
2024-07-29 16:38:58,737 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-build-api-0.0.7.jar
2024-07-29 16:38:58,738 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-cipher-2.0.jar
2024-07-29 16:38:58,739 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-classworlds-2.7.0.jar
2024-07-29 16:38:58,739 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-component-annotations-2.1.0.jar
2024-07-29 16:38:58,739 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-interpolation-1.26.jar
2024-07-29 16:38:58,740 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-sec-dispatcher-2.0.jar
2024-07-29 16:38:58,740 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\plexus-utils-3.5.1.jar
2024-07-29 16:38:58,740 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-file-3.5.3.jar
2024-07-29 16:38:58,740 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-http-3.5.3.jar
2024-07-29 16:38:58,740 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-http-shared-3.5.3.jar
2024-07-29 16:38:58,740 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.9.600.20231203-1234\jars\wagon-provider-api-3.5.3.jar
2024-07-29 16:38:58,741 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.0.0.jre [27])
2024-07-29 16:38:58,742 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\com.google.guava_33.0.0.jre.jar
2024-07-29 16:38:58,742 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.12 [584])
2024-07-29 16:38:58,742 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\slf4j.api_2.0.12.jar
2024-07-29 16:38:58,742 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [44])
2024-07-29 16:38:58,742 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-07-29 16:38:58,742 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.annotation-api_1.3.5 [40])
2024-07-29 16:38:58,743 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\jakarta.annotation-api_1.3.5.jar
2024-07-29 16:38:58,743 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.6.0 [75])
2024-07-29 16:38:58,743 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.apache.commons.cli_1.6.0.jar
2024-07-29 16:38:58,743 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [77])
2024-07-29 16:38:58,744 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-07-29 16:38:58,744 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.14.0 [81])
2024-07-29 16:38:58,745 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\org.apache.commons.lang3_3.14.0.jar
2024-07-29 16:38:58,745 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [29])
2024-07-29 16:38:58,745 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\admin\Downloads\sts-4.22.1.RELEASE\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-07-29 16:38:58,747 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\admin\git\react-springboot-microservices\eureka-discovery-service":
2024-07-29 16:38:58,747 [Worker-135: Launching Executing install in C__Users_admin_git_react-springboot-microservices_eureka-discovery-service] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -B -Dstyle.color=always install
2024-07-29 16:39:15,033 [Worker-134: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2024-07-29 16:39:15,035 [Worker-134: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\admin\git\react-springboot-microservices\src\main\resources
2024-07-29 16:39:15,038 [Worker-134: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2024-07-29 16:39:15,040 [Worker-134: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\admin\git\react-springboot-microservices\src\test\resources
2024-07-29 16:41:11,754 [Worker-141: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2024-07-29 16:41:11,927 [Worker-141: Updating Maven Project] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: eureka-discovery-service:eureka-discovery-service:0.0.1-SNAPSHOT @ C:\Users\admin\git\react-springboot-microservices\eureka-discovery-service\pom.xml.
2024-07-29 16:41:13,186 [Worker-141: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /eureka-discovery-service/src/main/java
2024-07-29 16:41:13,187 [Worker-141: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /eureka-discovery-service/src/main/resources
2024-07-29 16:41:13,188 [Worker-141: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /eureka-discovery-service/src/test/java
2024-07-29 16:41:13,189 [Worker-141: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /eureka-discovery-service/src/test/resources
2024-07-29 16:41:13,918 [Worker-141: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed for 1 poms: local refresh takes 0.00 sec, refresh facades takes 1.00 sec, update config takes 0.00 sec 
2024-07-29 16:41:14,260 [Worker-135: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2024-07-29 16:41:14,262 [Worker-135: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2024-07-29 16:41:14,266 [Worker-135: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2024-07-29 16:41:14,267 [Worker-135: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\admin\git\react-springboot-microservices\eureka-discovery-service\src\test\resources
2024-07-29 16:41:14,324 [Worker-135: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2024-07-29 16:41:14,325 [Worker-135: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\admin\git\react-springboot-microservices\src\main\resources
2024-07-29 16:41:14,326 [Worker-135: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2024-07-29 16:41:14,327 [Worker-135: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\admin\git\react-springboot-microservices\src\test\resources
2024-07-29 16:44:16,447 [Worker-151: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2024-07-29 16:44:16,448 [Worker-151: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2024-07-29 16:44:16,452 [Worker-151: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2024-07-29 16:44:16,453 [Worker-151: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\admin\git\react-springboot-microservices\eureka-discovery-service\src\test\resources
2024-07-29 16:44:16,524 [Worker-151: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2024-07-29 16:44:16,526 [Worker-151: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\admin\git\react-springboot-microservices\src\main\resources
2024-07-29 16:44:16,528 [Worker-151: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2024-07-29 16:44:16,529 [Worker-151: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\admin\git\react-springboot-microservices\src\test\resources
2024-07-29 16:45:34,237 [Worker-152: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2024-07-29 16:45:34,452 [Worker-152: Updating Maven Project] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: eureka-discovery-service:eureka-discovery-service:0.0.1-SNAPSHOT @ C:\Users\admin\git\react-springboot-microservices\eureka-discovery-service\pom.xml.
2024-07-29 16:45:35,913 [Worker-152: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /eureka-discovery-service/src/main/java
2024-07-29 16:45:35,914 [Worker-152: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /eureka-discovery-service/src/main/resources
2024-07-29 16:45:35,915 [Worker-152: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /eureka-discovery-service/src/test/java
2024-07-29 16:45:35,915 [Worker-152: Updating Maven Project] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /eureka-discovery-service/src/test/resources
2024-07-29 16:45:36,786 [Worker-152: Updating Maven Project] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed for 1 poms: local refresh takes 0.00 sec, refresh facades takes 1.00 sec, update config takes 0.00 sec 
2024-07-29 16:45:37,263 [Worker-141: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2024-07-29 16:45:37,264 [Worker-141: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource from src\main\resources to target\classes
2024-07-29 16:45:37,268 [Worker-141: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2024-07-29 16:45:37,269 [Worker-141: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\admin\git\react-springboot-microservices\eureka-discovery-service\src\test\resources
2024-07-29 16:45:37,359 [Worker-141: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2024-07-29 16:45:37,360 [Worker-141: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\admin\git\react-springboot-microservices\src\main\resources
2024-07-29 16:45:37,362 [Worker-141: Building] WARN  o.a.m.s.f.DefaultMavenResourcesFiltering - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2024-07-29 16:45:37,363 [Worker-141: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\admin\git\react-springboot-microservices\src\test\resources
2024-07-29 16:59:30,605 [Worker-156: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: microservice-course-management:microservice-course-management:0.0.1-SNAPSHOT @ C:\Users\admin\git\react-springboot-microservices\microservice-course-management\pom.xml.
2024-07-29 16:59:31,398 [Worker-156: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.cloud:spring-cloud-starter-netflix-eureka-client:jar:2021.0.6 is missing, no dependency information available
2024-07-29 16:59:31,764 [Worker-156: Building] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/springframework/cloud/spring-cloud-starter-openfeign/2021.0.6/spring-cloud-starter-openfeign-2021.0.6.pom
2024-07-29 16:59:31,774 [Worker-156: Building] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for org.springframework.cloud:spring-cloud-starter-openfeign:jar:2021.0.6 is missing, no dependency information available
